second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
277	5137757.00	0.00	0.00	0.00	4440264.00	4440256.00	0.00	0.00	
278	5126246.00	0.00	0.00	0.00	4438624.00	4438611.00	0.00	0.00	
279	5099329.00	0.00	0.00	0.00	4439746.00	4439762.00	0.00	0.00	
280	5076318.00	0.00	0.00	0.00	4431953.00	4431931.00	0.00	0.00	
281	5074580.00	0.00	0.00	0.00	4428062.00	4428059.00	0.00	0.00	
282	5090015.00	0.00	0.00	0.00	4432461.00	4432448.00	0.00	0.00	
283	5082532.00	0.00	0.00	0.00	4430811.00	4430808.00	0.00	0.00	
284	5063532.00	0.00	0.00	0.00	4433344.00	4433332.00	0.00	0.00	
285	5039498.00	0.00	0.00	0.00	4434989.00	4434981.00	0.00	0.00	
286	5023257.00	0.00	0.00	0.00	4432568.00	4432515.00	0.00	0.00	
287	5058048.00	0.00	0.00	0.00	4436268.00	4436228.00	0.00	0.00	
288	5076805.00	0.00	0.00	0.00	4435818.00	4435866.00	0.00	0.00	
289	5075864.00	0.00	0.00	0.00	4435156.00	4435175.00	0.00	0.00	
290	5067648.00	0.00	0.00	0.00	4435846.00	4435844.00	0.00	0.00	
291	5104977.00	0.00	0.00	0.00	4441255.00	4441196.00	0.00	0.00	
292	5111171.00	0.00	0.00	0.00	4444928.00	4444936.00	0.00	0.00	
293	5096523.00	0.00	0.00	0.00	4446564.00	4446589.00	0.00	0.00	
294	5079229.00	0.00	0.00	0.00	4439595.00	4439558.00	0.00	0.00	
295	5052577.00	0.00	0.00	0.00	4444928.00	4444944.00	0.00	0.00	
296	5037343.00	0.00	0.00	0.00	4443253.00	4443237.00	0.00	0.00	
297	5048231.00	0.00	0.00	0.00	4444915.00	4444908.00	0.00	0.00	
298	5042354.00	0.00	0.00	0.00	4445053.00	4445054.00	0.00	0.00	
299	5068524.00	0.00	0.00	0.00	4443176.00	4443144.00	0.00	0.00	
300	5067555.00	0.00	0.00	0.00	4444998.00	4444994.00	0.00	0.00	
301	5086357.00	0.00	0.00	0.00	4441096.00	4441060.00	0.00	0.00	
302	5126590.00	0.00	0.00	0.00	4452422.00	4452455.00	0.00	0.00	
303	5129016.00	0.00	0.00	0.00	4450063.00	4450056.00	0.00	0.00	
304	5114855.00	0.00	0.00	0.00	4450178.00	4450180.00	0.00	0.00	
305	5101259.00	0.00	0.00	0.00	4451669.00	4451653.00	0.00	0.00	
306	5079749.00	0.00	0.00	0.00	4451183.00	4451124.00	0.00	0.00	
307	5061331.00	0.00	0.00	0.00	4451629.00	4451616.00	0.00	0.00	
308	5043115.00	0.00	0.00	0.00	4445937.00	4445944.00	0.00	0.00	
309	5056537.00	0.00	0.00	0.00	4448194.00	4448166.00	0.00	0.00	
310	5051719.00	0.00	0.00	0.00	4446554.00	4446601.00	0.00	0.00	
311	5039285.00	0.00	0.00	0.00	4439988.00	4439941.00	0.00	0.00	
312	5059783.00	0.00	0.00	0.00	4443544.00	4443564.00	0.00	0.00	
313	5058459.00	0.00	0.00	0.00	4440326.00	4440325.00	0.00	0.00	
314	5055052.00	0.00	0.00	0.00	4443935.00	4443942.00	0.00	0.00	
315	5094861.00	0.00	0.00	0.00	4451846.00	4451803.00	0.00	0.00	
316	5063273.00	0.00	0.00	0.00	4450174.00	4450171.00	0.00	0.00	
317	5045405.00	0.00	0.00	0.00	4446303.00	4446317.00	0.00	0.00	
318	5051144.00	0.00	0.00	0.00	4450459.00	4450460.00	0.00	0.00	
319	5044670.00	0.00	0.00	0.00	4450927.00	4450930.00	0.00	0.00	
320	5036262.00	0.00	0.00	0.00	4446033.00	4446023.00	0.00	0.00	
321	5033487.00	0.00	0.00	0.00	4446752.00	4446726.00	0.00	0.00	
322	5040478.00	0.00	0.00	0.00	4444323.00	4444329.00	0.00	0.00	
323	5086894.00	0.00	0.00	0.00	4452499.00	4452507.00	0.00	0.00	
324	5068630.00	0.00	0.00	0.00	4448386.00	4448366.00	0.00	0.00	
325	5076692.00	0.00	0.00	0.00	4448381.00	4448373.00	0.00	0.00	
326	5094555.00	0.00	0.00	0.00	4452697.00	4452714.00	0.00	0.00	
327	5081463.00	0.00	0.00	0.00	4453892.00	4453871.00	0.00	0.00	
328	5040288.00	0.00	0.00	0.00	4448362.00	4448369.00	0.00	0.00	
329	5049774.00	0.00	0.00	0.00	4447265.00	4447237.00	0.00	0.00	
330	5048503.00	0.00	0.00	0.00	4448215.00	4448234.00	0.00	0.00	
331	5057972.00	0.00	0.00	0.00	4447562.00	4447535.00	0.00	0.00	
332	5056468.00	0.00	0.00	0.00	4448613.00	4448575.00	0.00	0.00	
333	5048441.00	0.00	0.00	0.00	4445269.00	4445287.00	0.00	0.00	
334	5026756.00	0.00	0.00	0.00	4444387.00	4444385.00	0.00	0.00	
335	5021264.00	0.00	0.00	0.00	4443414.00	4443423.00	0.00	0.00	
