second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
270	5118806.00	0.00	0.00	0.00	4360934.00	4360904.00	0.00	0.00	
271	5102183.00	0.00	0.00	0.00	4383155.00	4383143.00	0.00	0.00	
272	5107002.00	0.00	0.00	0.00	4395514.00	4395523.00	0.00	0.00	
273	5139072.00	0.00	0.00	0.00	4396000.00	4395983.00	0.00	0.00	
274	5137754.00	0.00	0.00	0.00	4377029.00	4376999.00	0.00	0.00	
275	5086581.00	0.00	0.00	0.00	4419096.00	4419086.00	0.00	0.00	
276	5076894.00	0.00	0.00	0.00	4420535.00	4420531.00	0.00	0.00	
277	5076347.00	0.00	0.00	0.00	4425758.00	4425753.00	0.00	0.00	
278	5104765.00	0.00	0.00	0.00	4429701.00	4429706.00	0.00	0.00	
279	5109480.00	0.00	0.00	0.00	4430305.00	4430289.00	0.00	0.00	
280	5093322.00	0.00	0.00	0.00	4433149.00	4433136.00	0.00	0.00	
281	5122352.00	0.00	0.00	0.00	4430420.00	4430402.00	0.00	0.00	
282	5113959.00	0.00	0.00	0.00	4434698.00	4434712.00	0.00	0.00	
283	5106718.00	0.00	0.00	0.00	4431636.00	4431573.00	0.00	0.00	
284	5106885.00	0.00	0.00	0.00	4434448.00	4434492.00	0.00	0.00	
285	5099509.00	0.00	0.00	0.00	4432981.00	4432942.00	0.00	0.00	
286	5104563.00	0.00	0.00	0.00	4437476.00	4437483.00	0.00	0.00	
287	5123259.00	0.00	0.00	0.00	4435926.00	4435930.00	0.00	0.00	
288	5147731.00	0.00	0.00	0.00	4443076.00	4443039.00	0.00	0.00	
289	5137712.00	0.00	0.00	0.00	4442936.00	4442971.00	0.00	0.00	
290	5110815.00	0.00	0.00	0.00	4442079.00	4442060.00	0.00	0.00	
291	5118009.00	0.00	0.00	0.00	4446422.00	4446383.00	0.00	0.00	
292	5092933.00	0.00	0.00	0.00	4446126.00	4446168.00	0.00	0.00	
293	5077695.00	0.00	0.00	0.00	4439197.00	4439193.00	0.00	0.00	
294	5049839.00	0.00	0.00	0.00	4437881.00	4437822.00	0.00	0.00	
295	5058945.00	0.00	0.00	0.00	4439500.00	4439535.00	0.00	0.00	
296	5078557.00	0.00	0.00	0.00	4444134.00	4444126.00	0.00	0.00	
297	5080167.00	0.00	0.00	0.00	4444797.00	4444759.00	0.00	0.00	
298	5080770.00	0.00	0.00	0.00	4445502.00	4445547.00	0.00	0.00	
299	5080614.00	0.00	0.00	0.00	4442864.00	4442856.00	0.00	0.00	
300	5079298.00	0.00	0.00	0.00	4444462.00	4444450.00	0.00	0.00	
301	5135105.00	0.00	0.00	0.00	4451117.00	4451095.00	0.00	0.00	
302	5136969.00	0.00	0.00	0.00	4452976.00	4452998.00	0.00	0.00	
303	5111098.00	0.00	0.00	0.00	4456765.00	4456733.00	0.00	0.00	
304	5112479.00	0.00	0.00	0.00	4455722.00	4455713.00	0.00	0.00	
305	5127854.00	0.00	0.00	0.00	4457198.00	4457212.00	0.00	0.00	
306	5096212.00	0.00	0.00	0.00	4453899.00	4453883.00	0.00	0.00	
307	5044568.00	0.00	0.00	0.00	4449038.00	4449041.00	0.00	0.00	
308	5006053.00	0.00	0.00	0.00	4443782.00	4443779.00	0.00	0.00	
309	5085640.00	0.00	0.00	0.00	4452020.00	4451979.00	0.00	0.00	
310	5091863.00	0.00	0.00	0.00	4453293.00	4453311.00	0.00	0.00	
311	5091874.00	0.00	0.00	0.00	4456500.00	4456490.00	0.00	0.00	
312	5071849.00	0.00	0.00	0.00	4458895.00	4458927.00	0.00	0.00	
313	5062219.00	0.00	0.00	0.00	4455664.00	4455621.00	0.00	0.00	
314	5097551.00	0.00	0.00	0.00	4460641.00	4460625.00	0.00	0.00	
315	5093368.00	0.00	0.00	0.00	4462118.00	4462149.00	0.00	0.00	
316	5091785.00	0.00	0.00	0.00	4459221.00	4459210.00	0.00	0.00	
317	5128984.00	0.00	0.00	0.00	4458593.00	4458611.00	0.00	0.00	
318	5126825.00	0.00	0.00	0.00	4462238.00	4462227.00	0.00	0.00	
319	5087650.00	0.00	0.00	0.00	4461998.00	4461974.00	0.00	0.00	
320	5081320.00	0.00	0.00	0.00	4460429.00	4460456.00	0.00	0.00	
321	5102134.00	0.00	0.00	0.00	4465425.00	4465385.00	0.00	0.00	
322	5124522.00	0.00	0.00	0.00	4469809.00	4469823.00	0.00	0.00	
323	5102610.00	0.00	0.00	0.00	4468445.00	4468461.00	0.00	0.00	
324	5083285.00	0.00	0.00	0.00	4466049.00	4466034.00	0.00	0.00	
325	5077712.00	0.00	0.00	0.00	4456535.00	4456530.00	0.00	0.00	
326	5049103.00	0.00	0.00	0.00	4452167.00	4452169.00	0.00	0.00	
327	5042635.00	0.00	0.00	0.00	4450821.00	4450795.00	0.00	0.00	
328	5052000.00	0.00	0.00	0.00	4454243.00	4454231.00	0.00	0.00	
329	5069680.00	0.00	0.00	0.00	4460060.00	4460078.00	0.00	0.00	
330	5060262.00	0.00	0.00	0.00	4459773.00	4459764.00	0.00	0.00	
331	5064965.00	0.00	0.00	0.00	4459897.00	4459885.00	0.00	0.00	
332	5056468.00	0.00	0.00	0.00	4463252.00	4463253.00	0.00	0.00	
333	5079245.00	0.00	0.00	0.00	4464078.00	4464037.00	0.00	0.00	
334	5054728.00	0.00	0.00	0.00	4459871.00	4459889.00	0.00	0.00	
335	5065300.00	0.00	0.00	0.00	4461099.00	4461104.00	0.00	0.00	
